#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Saccharomyces cerevisiae YJM555,Eukaryota;Fungi;Ascomycetes,YJM555,SAMN01923130,PRJNA189864,GCA_000976185.2, Chromosome,13.2955,38.7803,chromosome I:CP004427.2; chromosome II:CP004631.2; chromosome III:CP006348.2; chromosome IV:CP004677.2; chromosome V:CP004771.2; chromosome VI:CP004907.2; chromosome VII:CP005211.2; chromosome VIII:CP006136.2; chromosome IX:CP004999.2; chromosome X:CP005131.2; chromosome XI:CP005308.2; chromosome XII:CP006452.1; chromosome XIII:CP005409.2; chromosome XIV:CP005511.2; chromosome XV:CP005605.2; chromosome XVI:CP006228.2; plasmid 2 micron:CP004516.1; mitochondrion MT:CP006491.1,,18,5457,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/185/GCA_000976185.2_Sc_YJM555_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,spirits001,SAMN05190482,PRJNA323691,GCA_001738135.2, Chromosome,13.2505,38.2374,chromosome I:CM005247.2; chromosome II:CM005248.2; chromosome III:CM005249.2; chromosome IV:CM005250.2; chromosome V:CM005251.2; chromosome VI:CM005252.2; chromosome VII:CM005253.2; chromosome VIII:CM005254.2; chromosome IX:CM005255.2; chromosome X:CM005256.2; chromosome XI:CM005257.2; chromosome XII:CM005258.2; chromosome XIII:CM005259.2; chromosome XIV:CM005260.2; chromosome XV:CM005261.2; chromosome XVI:CM005262.2,MBVL02,1476,0,2016-09-12T00:00:00Z,,
Saccharomyces cerevisiae YJM1549,Eukaryota;Fungi;Ascomycetes,YJM1549,SAMN01923198,PRJNA189932,GCA_000978225.2, Chromosome,13.2166,38.7873,chromosome I:CP004497.2; chromosome II:CP004587.2; chromosome III:CP006326.2; chromosome IV:CP004747.2; chromosome V:CP004842.2; chromosome VI:CP004977.2; chromosome VII:CP005281.2; chromosome VIII:CP006114.2; chromosome IX:CP005070.2; chromosome X:CP005183.2; chromosome XI:CP005378.2; chromosome XII:CP006430.1; chromosome XIII:CP005479.2; chromosome XIV:CP005581.2; chromosome XV:CP005675.2; chromosome XVI:CP006206.2; mitochondrion MT:CP006561.1,,17,5452,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/225/GCA_000978225.2_Sc_YJM1549_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,,SAMEA3249825,PRJEB8455,GCA_900177865.1,Scaffold,13.1666,42,,FXDV01,7513,0,2017-04-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/177/865/GCA_900177865.1_L761,
Saccharomyces cerevisiae YJM693,Eukaryota;Fungi;Ascomycetes,YJM693,SAMN01923136,PRJNA189870,GCA_000976365.2, Chromosome,13.1201,38.7386,chromosome I:CP004433.2; chromosome II:CP004592.2; chromosome III:CP006354.2; chromosome IV:CP004683.2; chromosome V:CP004777.2; chromosome VI:CP004913.2; chromosome VII:CP005217.2; chromosome VIII:CP006142.1; chromosome IX:CP005005.2; chromosome X:CP005100.2; chromosome XI:CP005314.2; chromosome XII:CP006458.1; chromosome XIII:CP005415.2; chromosome XIV:CP005517.2; chromosome XV:CP005611.2; chromosome XVI:CP006234.2; mitochondrion MT:CP006497.1,,17,5372,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/365/GCA_000976365.2_Sc_YJM693_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,,SAMEA3249810,PRJEB8455,GCA_900177885.1,Scaffold,13.0945,0,,FXLI01,11280,0,2017-04-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/177/885/GCA_900177885.1_L709,
Saccharomyces cerevisiae YJM1129,Eukaryota;Fungi;Ascomycetes,YJM1129,SAMN01919312,PRJNA189300,GCA_000975705.2, Chromosome,13.0833,38.7309,chromosome I:CP004445.2; chromosome II:CP004604.2; chromosome III:CP006274.2; chromosome IV:CP004695.2; chromosome V:CP004789.1; chromosome VI:CP004925.2; chromosome VII:CP005229.1; chromosome VIII:CP006062.2; chromosome IX:CP005017.2; chromosome X:CP005112.2; chromosome XI:CP005326.2; chromosome XII:CP006378.1; chromosome XIII:CP005427.1; chromosome XIV:CP005529.2; chromosome XV:CP005623.1; chromosome XVI:CP006154.2; plasmid 2 micron:CP004531.1; mitochondrion MT:CP006509.1,,18,5475,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/705/GCA_000975705.2_Sc_YJM1129_v1,
Saccharomyces cerevisiae YJM984,Eukaryota;Fungi;Ascomycetes,YJM984,SAMN01923142,PRJNA189876,GCA_000976545.2, Chromosome,13.0626,38.7448,chromosome I:CP004439.2; chromosome II:CP004598.2; chromosome III:CP006360.2; chromosome IV:CP004689.1; chromosome V:CP004783.2; chromosome VI:CP004919.2; chromosome VII:CP005223.2; chromosome VIII:CP006148.1; chromosome IX:CP005011.2; chromosome X:CP005106.2; chromosome XI:CP005320.2; chromosome XII:CP006464.1; chromosome XIII:CP005421.2; chromosome XIV:CP005523.2; chromosome XV:CP005617.2; chromosome XVI:CP006240.2; plasmid 2 micron:CP004525.1; mitochondrion MT:CP006503.1,,18,5424,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/545/GCA_000976545.2_Sc_YJM984_v1,
Saccharomyces cerevisiae YJM1307,Eukaryota;Fungi;Ascomycetes,YJM1307,SAMN01923159,PRJNA189893,GCA_000977055.3, Chromosome,13.0625,38.709,chromosome I:CP004458.2; chromosome II:CP004640.2; chromosome III:CP006287.1; chromosome IV:CP004708.2; chromosome V:CP004803.2; chromosome VI:CP004938.2; chromosome VII:CP005242.2; chromosome VIII:CP006075.2; chromosome IX:CP005031.2; chromosome X:CP005144.1; chromosome XI:CP005339.2; chromosome XII:CP006391.1; chromosome XIII:CP005440.1; chromosome XIV:CP005542.2; chromosome XV:CP005636.2; chromosome XVI:CP006167.2; plasmid 2 micron:CP004541.1; mitochondrion MT:CP006522.1,,18,5414,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/055/GCA_000977055.3_Sc_YJM1307_v1,
Saccharomyces cerevisiae YJM1208,Eukaryota;Fungi;Ascomycetes,YJM1208,SAMN01923151,PRJNA189885,GCA_000976815.3, Chromosome,13.0594,38.688,chromosome I:CP004450.2; chromosome II:CP004609.1; chromosome III:CP006279.2; chromosome IV:CP004700.2; chromosome V:CP004794.2; chromosome VI:CP004930.2; chromosome VII:CP005234.1; chromosome VIII:CP006067.2; chromosome IX:CP005022.2; chromosome X:CP005136.2; chromosome XI:CP005331.2; chromosome XII:CP006383.1; chromosome XIII:CP005432.2; chromosome XIV:CP005534.2; chromosome XV:CP005628.2; chromosome XVI:CP006159.2; plasmid 2 micron:CP004536.1; mitochondrion MT:CP006514.1,,18,5394,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/815/GCA_000976815.3_Sc_YJM1208_v1,
Saccharomyces cerevisiae YJM554,Eukaryota;Fungi;Ascomycetes,YJM554,SAMN01923129,PRJNA189863,GCA_000976155.4, Chromosome,13.0198,38.6861,chromosome I:CP004426.2; chromosome II:CP004630.2; chromosome III:CP006347.1; chromosome IV:CP004676.2; chromosome V:CP004770.2; chromosome VI:CP004906.2; chromosome VII:CP005210.2; chromosome VIII:CP006135.1; chromosome IX:CP004998.2; chromosome X:CP005130.2; chromosome XI:CP005307.2; chromosome XII:CP006451.1; chromosome XIII:CP005408.2; chromosome XIV:CP005510.2; chromosome XV:CP005604.2; chromosome XVI:CP006227.2; plasmid 2 micron:CP004515.1; mitochondrion MT:CP006490.1,,18,5358,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/155/GCA_000976155.4_Sc_YJM554_v1,
Saccharomyces cerevisiae YJM193,Eukaryota;Fungi;Ascomycetes,YJM193,SAMN01923114,PRJNA189848,GCA_000975765.2, Chromosome,13.0078,38.71,chromosome I:CP004411.2; chromosome II:CP004615.2; chromosome III:CP006332.2; chromosome IV:CP004661.2; chromosome V:CP004755.2; chromosome VI:CP004891.2; chromosome VII:CP005195.2; chromosome VIII:CP006120.2; chromosome IX:CP004983.2; chromosome X:CP005115.2; chromosome XI:CP005292.1; chromosome XII:CP006436.1; chromosome XIII:CP005393.2; chromosome XIV:CP005495.2; chromosome XV:CP005589.2; chromosome XVI:CP006212.2; plasmid 2 micron:CP004503.1; mitochondrion MT:CP006475.1,,18,5410,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/975/765/GCA_000975765.2_Sc_YJM193_v1,
Saccharomyces cerevisiae YJM987,Eukaryota;Fungi;Ascomycetes,YJM987,SAMN01923143,PRJNA189877,GCA_000976575.4, Chromosome,12.9731,38.7034,chromosome I:CP004440.2; chromosome II:CP004599.1; chromosome III:CP006361.2; chromosome IV:CP004690.2; chromosome V:CP004784.2; chromosome VI:CP004920.2; chromosome VII:CP005224.2; chromosome VIII:CP006149.1; chromosome IX:CP005012.2; chromosome X:CP005107.2; chromosome XI:CP005321.2; chromosome XII:CP006465.1; chromosome XIII:CP005422.2; chromosome XIV:CP005524.1; chromosome XV:CP005618.2; chromosome XVI:CP006241.2; plasmid 2 micron:CP004526.1; mitochondrion MT:CP006504.1,,18,5482,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/575/GCA_000976575.4_Sc_YJM987_v1,
Saccharomyces cerevisiae YJM541,Eukaryota;Fungi;Ascomycetes,YJM541,SAMN01923128,PRJNA189862,GCA_000976125.2, Chromosome,12.9666,38.6692,chromosome I:CP004425.2; chromosome II:CP004629.1; chromosome III:CP006346.2; chromosome IV:CP004675.2; chromosome V:CP004769.1; chromosome VI:CP004905.2; chromosome VII:CP005209.1; chromosome VIII:CP006134.2; chromosome IX:CP004997.2; chromosome X:CP005129.1; chromosome XI:CP005306.2; chromosome XII:CP006450.1; chromosome XIII:CP005407.2; chromosome XIV:CP005509.2; chromosome XV:CP005603.1; chromosome XVI:CP006226.2; plasmid 2 micron:CP004514.1; mitochondrion MT:CP006489.1,,18,5398,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/125/GCA_000976125.2_Sc_YJM541_v1,
Saccharomyces cerevisiae YJM972,Eukaryota;Fungi;Ascomycetes,YJM972,SAMN01923138,PRJNA189872,GCA_000976425.2, Chromosome,12.9616,38.7006,chromosome I:CP004435.2; chromosome II:CP004594.2; chromosome III:CP006356.2; chromosome IV:CP004685.2; chromosome V:CP004779.1; chromosome VI:CP004915.2; chromosome VII:CP005219.1; chromosome VIII:CP006144.2; chromosome IX:CP005007.2; chromosome X:CP005102.2; chromosome XI:CP005316.2; chromosome XII:CP006460.1; chromosome XIII:CP005417.2; chromosome XIV:CP005519.2; chromosome XV:CP005613.1; chromosome XVI:CP006236.2; plasmid 2 micron:CP004521.1; mitochondrion MT:CP006499.1,,18,5438,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/425/GCA_000976425.2_Sc_YJM972_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,DGY1728,SAMN28728550,PRJNA843341,GCA_024267845.1,Scaffold,12.9509,38.2,,JAMQBF01,34,0,2022-07-14T00:00:00Z,,
Saccharomyces cerevisiae YJM1355,Eukaryota;Fungi;Ascomycetes,YJM1355,SAMN01923167,PRJNA189901,GCA_000977295.2, Chromosome,12.943,38.6144,chromosome I:CP004466.1; chromosome II:CP004648.2; chromosome III:CP006295.2; chromosome IV:CP004716.2; chromosome V:CP004811.2; chromosome VI:CP004946.2; chromosome VII:CP005250.2; chromosome VIII:CP006083.1; chromosome IX:CP005039.2; chromosome X:CP005152.2; chromosome XI:CP005347.2; chromosome XII:CP006399.1; chromosome XIII:CP005448.2; chromosome XIV:CP005550.2; chromosome XV:CP005644.2; chromosome XVI:CP006175.2; plasmid 2 micron:CP004548.1; mitochondrion MT:CP006530.1,,18,5371,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/295/GCA_000977295.2_Sc_YJM1355_v1,
Saccharomyces cerevisiae YJM1415,Eukaryota;Fungi;Ascomycetes,YJM1415,SAMN01923180,PRJNA189914,GCA_000977685.2, Chromosome,12.9341,38.6897,chromosome I:CP004479.1; chromosome II:CP004569.1; chromosome III:CP006308.1; chromosome IV:CP004729.1; chromosome V:CP004824.2; chromosome VI:CP004959.1; chromosome VII:CP005263.2; chromosome VIII:CP006096.2; chromosome IX:CP005052.2; chromosome X:CP005165.2; chromosome XI:CP005360.2; chromosome XII:CP006412.1; chromosome XIII:CP005461.2; chromosome XIV:CP005563.2; chromosome XV:CP005657.2; chromosome XVI:CP006188.2; plasmid 2 micron:CP004555.1; mitochondrion MT:CP006543.1,,18,5469,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/685/GCA_000977685.2_Sc_YJM1415_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,wild005,SAMN05190516,PRJNA323691,GCA_001737155.1, Chromosome,12.9322,38.3756,chromosome I:CM004703.1; chromosome II:CM004704.1; chromosome III:CM004705.1; chromosome IV:CM004706.1; chromosome V:CM004707.1; chromosome VI:CM004708.1; chromosome VII:CM004709.1; chromosome VIII:CM004710.1; chromosome IX:CM004711.1; chromosome X:CM004712.1; chromosome XI:CM004713.1; chromosome XII:CM004714.1; chromosome XIII:CM004715.1; chromosome XIV:CM004716.1; chromosome XV:CM004717.1; chromosome XVI:CM004718.1,MBUD01,1156,0,2016-09-12T00:00:00Z,,
Saccharomyces cerevisiae YJM1336,Eukaryota;Fungi;Ascomycetes,YJM1336,SAMN01923163,PRJNA189897,GCA_000977175.3, Chromosome,12.9292,38.6379,chromosome I:CP004462.2; chromosome II:CP004644.2; chromosome III:CP006291.2; chromosome IV:CP004712.2; chromosome V:CP004807.2; chromosome VI:CP004942.1; chromosome VII:CP005246.2; chromosome VIII:CP006079.2; chromosome IX:CP005035.2; chromosome X:CP005148.2; chromosome XI:CP005343.1; chromosome XII:CP006395.1; chromosome XIII:CP005444.2; chromosome XIV:CP005546.2; chromosome XV:CP005640.2; chromosome XVI:CP006171.2; plasmid 2 micron:CP004545.1; mitochondrion MT:CP006526.1,,18,5421,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/175/GCA_000977175.3_Sc_YJM1336_v1,
Saccharomyces cerevisiae YJM1439,Eukaryota;Fungi;Ascomycetes,YJM1439,SAMN01923186,PRJNA189920,GCA_000977865.2, Chromosome,12.9281,38.6753,chromosome I:CP004485.2; chromosome II:CP004575.2; chromosome III:CP006314.2; chromosome IV:CP004735.2; chromosome V:CP004830.2; chromosome VI:CP004965.2; chromosome VII:CP005269.1; chromosome VIII:CP006102.2; chromosome IX:CP005058.2; chromosome X:CP005171.2; chromosome XI:CP005366.2; chromosome XII:CP006418.1; chromosome XIII:CP005467.2; chromosome XIV:CP005569.2; chromosome XV:CP005663.1; chromosome XVI:CP006194.2; mitochondrion MT:CP006549.1,,17,5376,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/865/GCA_000977865.2_Sc_YJM1439_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,DGY1751,SAMN28728555,PRJNA843341,GCA_024267755.1,Scaffold,12.9209,38.1,,JAMQAZ01,36,0,2022-07-14T00:00:00Z,,
Saccharomyces cerevisiae YJM1385,Eukaryota;Fungi;Ascomycetes,YJM1385,SAMN01923171,PRJNA189905,GCA_000977415.2, Chromosome,12.9205,38.6357,chromosome I:CP004470.2; chromosome II:CP004652.2; chromosome III:CP006299.2; chromosome IV:CP004720.2; chromosome V:CP004815.2; chromosome VI:CP004950.2; chromosome VII:CP005254.1; chromosome VIII:CP006087.2; chromosome IX:CP005043.2; chromosome X:CP005156.2; chromosome XI:CP005351.2; chromosome XII:CP006403.1; chromosome XIII:CP005452.2; chromosome XIV:CP005554.2; chromosome XV:CP005648.2; chromosome XVI:CP006179.2; mitochondrion MT:CP006534.1,,17,5441,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/977/415/GCA_000977415.2_Sc_YJM1385_v1,
Saccharomyces cerevisiae,Eukaryota;Fungi;Ascomycetes,beer096,SAMN05190457,PRJNA323691,GCA_001738945.1, Chromosome,12.9195,38.3879,chromosome I:CM005663.1; chromosome II:CM005664.1; chromosome III:CM005665.1; chromosome IV:CM005666.1; chromosome V:CM005667.1; chromosome VI:CM005668.1; chromosome VII:CM005669.1; chromosome VIII:CM005670.1; chromosome IX:CM005671.1; chromosome X:CM005672.1; chromosome XI:CM005673.1; chromosome XII:CM005674.1; chromosome XIII:CM005675.1; chromosome XIV:CM005676.1; chromosome XV:CM005677.1; chromosome XVI:CM005678.1,MBWK01,1012,0,2016-09-12T00:00:00Z,,
Saccharomyces cerevisiae CBS 7960,Eukaryota;Fungi;Ascomycetes,CBS 7960,SAMN02981308,PRJNA60391,GCA_000192455.1,Scaffold,12.9079,39.8,,AEWL01,1402,0,2011-03-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/192/455/GCA_000192455.1_Saccharomyces_cerevisiae_CBS7960-2.0,
Saccharomyces cerevisiae YJM1190,Eukaryota;Fungi;Ascomycetes,YJM1190,SAMN01923148,PRJNA189882,GCA_000976725.3, Chromosome,12.9065,38.6633,chromosome I:CP004447.2; chromosome II:CP004606.2; chromosome III:CP006276.2; chromosome IV:CP004697.2; chromosome V:CP004791.2; chromosome VI:CP004927.2; chromosome VII:CP005231.2; chromosome VIII:CP006064.2; chromosome IX:CP005019.2; chromosome X:CP005133.2; chromosome XI:CP005328.2; chromosome XII:CP006380.1; chromosome XIII:CP005429.2; chromosome XIV:CP005531.2; chromosome XV:CP005625.2; chromosome XVI:CP006156.2; plasmid 2 micron:CP004533.1; mitochondrion MT:CP006511.2,,18,5441,2015-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/976/725/GCA_000976725.3_Sc_YJM1190_v1,
